2016-11-05	31	21
2016-11-06	31	21
2016-11-07	31	21
2016-11-08	31	21
2016-11-09	31	20
2016-11-10	31	20
2016-11-11	31	20
2016-11-12	31	20
2016-11-13	31	20
2016-11-14	31	20
2016-11-15	31	20
2016-11-16	31	20
2016-11-17	30	20
2016-11-18	30	20
2016-11-19	30	20
2016-11-20	30	20
2016-11-21	30	20
2016-11-22	30	19
2016-11-23	30	19
2016-11-24	30	19
2016-11-25	30	19
2016-11-26	30	19
2016-11-27	30	19
2016-11-28	30	19
2016-11-29	30	19
2016-11-30	30	19
2016-12-01	30	19
2016-12-02	30	19
2016-12-03	30	19
2016-12-04	30	19
2016-12-05	30	19
2016-12-06	30	19
2016-12-07	30	19
2016-12-08	30	19
2016-12-09	30	19
2016-12-10	30	19
2016-12-11	30	18
2016-12-12	30	18
2016-12-13	30	18
2016-12-14	30	18
2016-12-15	30	18
2016-12-16	30	18
2016-12-17	30	18
2016-12-18	30	18
2016-12-19	30	18
2016-12-20	30	18
2016-12-21	30	18
2016-12-22	30	18
2016-12-23	30	18
2016-12-24	30	18
2016-12-25	30	18
2016-12-26	30	18
2016-12-27	30	18
2016-12-28	30	18
2016-12-29	30	18
2016-12-30	30	18
2016-12-31	30	18
