1.0	30.0	0.423986836434	0.00365057710219
1.0	35.0	0.427672027459	0.0138913534987
1.0	40.0	0.41932585858	0.0134568722376
1.0	45.0	0.422428175203	0.0135086000966
1.0	50.0	0.422805192575	0.0132224289857
1.0	55.0	0.421961928264	0.0127134914406
1.0	60.0	0.426666148085	0.0104762316985
1.0	65.0	0.425794644242	0.00733180067782
1.0	70.0	0.423666633997	0.0110946521367
1.0	75.0	0.428068267957	0.0130269825746
1.0	80.0	0.427634043036	0.0157047173122
1.0	85.0	0.428457693148	0.00847034257194
1.0	90.0	0.428008455427	0.00874872930025
1.0	95.0	0.429281943447	0.00832697608669
1.0	100.0	0.430712317646	0.0114401074165
10.0	5.0	0.353962705953	0.0481038284502
10.0	10.0	0.411029482206	0.014292722186
10.0	15.0	0.4162409694	0.0138217523369
10.0	20.0	0.414895031491	0.0118370911117
10.0	25.0	0.416678013598	0.0129740605898
10.0	30.0	0.417127662371	0.0147323950475
10.0	35.0	0.415366482759	0.0135150418863
10.0	40.0	0.415830548575	0.0144278859553
10.0	45.0	0.417141277737	0.0148405453928
10.0	50.0	0.416701432252	0.0138740757464
10.0	55.0	0.417541287915	0.0133006756417
10.0	60.0	0.416702826493	0.0137203383602
10.0	65.0	0.415836554581	0.0153446623543
10.0	70.0	0.416701432252	0.0138740757464
10.0	75.0	0.41709186106	0.0128824637688
10.0	80.0	0.416249378448	0.0149102878182
10.0	85.0	0.417594710987	0.0138902413997
10.0	90.0	0.417584106022	0.0139865928873
10.0	95.0	0.416261377654	0.0141266322648
10.0	100.0	0.418028550466	0.0139503314686
